id,o_id,runs,delivery,extra_type,extras,batsman,bowler,score,for,wicket_ball,inn_id,m_id,t_id,c1,c2,c3,dots,c4,c6,ball_color
26705,4419,1,12.4,0,0,278,54,127,5,0,228,114,5,1,0,0,0,0,0,r
26706,4419,1,12.5,0,0,279,54,128,5,0,228,114,5,1,0,0,0,0,0,r
26707,4419,1,12.6,0,0,278,54,129,5,0,228,114,5,1,0,0,0,0,0,r
26708,4420,4,13.1,0,0,278,50,133,5,0,228,114,5,0,0,0,0,1,0,y
26709,4420,0,13.2,0,0,278,50,133,5,0,228,114,5,0,0,0,1,0,0,y
26710,4420,1,13.3,0,0,278,50,134,5,0,228,114,5,1,0,0,0,0,0,y
26711,4420,1,13.4,0,0,279,50,135,5,0,228,114,5,1,0,0,0,0,0,y
26712,4420,4,13.5,0,0,278,50,139,5,0,228,114,5,0,0,0,0,1,0,y
26713,4420,1,13.6,0,0,278,50,140,5,0,228,114,5,1,0,0,0,0,0,y
26714,4421,0,14.1,0,0,278,55,140,5,0,228,114,5,0,0,0,1,0,0,r
26715,4421,1,14.2,0,0,278,55,141,5,0,228,114,5,1,0,0,0,0,0,r
26716,4421,1,14.3,0,0,279,55,142,5,0,228,114,5,1,0,0,0,0,0,r
26717,4421,1,14.4,0,0,278,55,143,5,0,228,114,5,1,0,0,0,0,0,r
26718,4421,0,14.5,0,0,279,55,143,5,0,228,114,5,0,0,0,1,0,0,r
26719,4421,1,14.6,0,0,279,55,144,5,0,228,114,5,1,0,0,0,0,0,r
26720,4422,0,15.1,0,0,279,52,144,5,0,228,114,5,0,0,0,1,0,0,y
26721,4422,1,15.2,0,0,279,52,145,5,0,228,114,5,1,0,0,0,0,0,y
26722,4422,6,15.3,0,0,278,52,151,5,0,228,114,5,0,0,0,0,0,1,y
26723,4422,1,15.4,0,0,278,52,152,5,0,228,114,5,1,0,0,0,0,0,y
26724,4422,4,15.5,0,0,279,52,156,5,0,228,114,5,0,0,0,0,1,0,y
26725,4422,0,15.6,0,0,279,52,156,5,0,228,114,5,0,0,0,1,0,0,y
26726,4423,0,16.1,0,0,278,53,156,5,0,228,114,5,0,0,0,1,0,0,r
26727,4423,0,16.2,0,0,278,53,156,5,0,228,114,5,0,0,0,1,0,0,r
26728,4423,1,16.3,0,0,278,53,157,5,0,228,114,5,1,0,0,0,0,0,r
26729,4423,0,16.4,0,0,279,53,157,6,1,228,114,5,0,0,0,1,0,0,r
26730,4423,0,16.5,0,0,280,53,157,6,0,228,114,5,0,0,0,1,0,0,r
26731,4423,0,16.6,0,0,280,53,157,6,0,228,114,5,0,0,0,1,0,0,r
26732,4424,0,17.1,0,0,278,48,157,6,0,228,114,5,0,0,0,1,0,0,y
26733,4424,1,17.2,0,0,278,48,158,6,0,228,114,5,1,0,0,0,0,0,y
26734,4424,0,17.3,0,0,280,48,158,6,0,228,114,5,0,0,0,1,0,0,y
26735,4424,2,17.4,0,0,280,48,160,6,0,228,114,5,0,1,0,0,0,0,y
26736,4424,6,17.5,0,0,280,48,166,6,0,228,114,5,0,0,0,0,0,1,y
26737,4424,4,17.6,0,0,280,48,170,6,0,228,114,5,0,0,0,0,1,0,y
26738,4425,0,0.1,0,0,284,87,0,0,0,229,115,5,0,0,0,1,0,0,g
26739,4425,0,0.2,0,0,284,87,0,0,0,229,115,5,0,0,0,1,0,0,g
26740,4425,0,0.3,0,0,284,87,0,0,0,229,115,5,0,0,0,1,0,0,g
26741,4425,0,0.4,0,0,284,87,0,0,0,229,115,5,0,0,0,1,0,0,g
26742,4425,1,0.5,0,0,284,87,1,0,0,229,115,5,1,0,0,0,0,0,g
26743,4425,1,0.6,0,0,283,87,2,0,0,229,115,5,1,0,0,0,0,0,g
26744,4426,0,1.1,0,0,283,162,2,0,0,229,115,5,0,0,0,1,0,0,y
26745,4426,1,1.2,0,0,283,162,3,0,0,229,115,5,1,0,0,0,0,0,y
26746,4426,0,1.3,0,0,284,162,3,0,0,229,115,5,0,0,0,1,0,0,y
26747,4426,4,1.4,0,0,284,162,7,0,0,229,115,5,0,0,0,0,1,0,y
26748,4426,1,1.5,0,0,284,162,8,0,0,229,115,5,1,0,0,0,0,0,y
26749,4426,4,1.6,0,0,283,162,12,0,0,229,115,5,0,0,0,0,1,0,y
26750,4427,0,2.1,0,0,284,87,12,0,0,229,115,5,0,0,0,1,0,0,g
26751,4427,0,2.2,0,0,284,87,12,0,0,229,115,5,0,0,0,1,0,0,g
26752,4427,1,2.3,0,0,284,87,13,0,0,229,115,5,1,0,0,0,0,0,g
26753,4427,1,2.4,0,0,283,87,14,0,0,229,115,5,1,0,0,0,0,0,g
26754,4427,0,2.5,0,0,284,87,14,1,1,229,115,5,0,0,0,1,0,0,g
26755,4427,6,2.6,0,0,57,87,20,1,0,229,115,5,0,0,0,0,0,1,g
26756,4428,4,3.1,0,0,283,89,24,1,0,229,115,5,0,0,0,0,1,0,y
26757,4428,1,3.2,0,0,283,89,25,1,0,229,115,5,1,0,0,0,0,0,y
26758,4428,0,3.3,0,0,57,89,25,1,0,229,115,5,0,0,0,1,0,0,y
26759,4428,1,3.4,0,0,57,89,26,1,0,229,115,5,1,0,0,0,0,0,y
26760,4428,1,3.5,0,0,283,89,27,1,0,229,115,5,1,0,0,0,0,0,y
26761,4428,0,3.6,0,0,57,89,27,1,0,229,115,5,0,0,0,1,0,0,y
26762,4429,0,4.1,0,0,283,93,27,1,0,229,115,5,0,0,0,1,0,0,g
26763,4429,0,4.2,0,0,283,93,27,1,0,229,115,5,0,0,0,1,0,0,g
26764,4429,1,4.3,0,0,283,93,28,1,0,229,115,5,1,0,0,0,0,0,g
26765,4429,0,4.4,0,0,57,93,28,1,0,229,115,5,0,0,0,1,0,0,g
26766,4429,0,4.5,0,0,57,93,28,2,1,229,115,5,0,0,0,1,0,0,g
26767,4429,0,4.6,0,0,59,93,28,2,0,229,115,5,0,0,0,1,0,0,g
26768,4430,1,5.1,0,0,283,89,29,2,0,229,115,5,1,0,0,0,0,0,y
26769,4430,4,5.2,0,0,59,89,33,2,0,229,115,5,0,0,0,0,1,0,y
26770,4430,0,5.3,0,0,59,89,33,2,0,229,115,5,0,0,0,1,0,0,y
26771,4430,0,5.4,0,0,59,89,33,3,1,229,115,5,0,0,0,1,0,0,y
26772,4430,0,5.5,0,0,62,89,33,3,0,229,115,5,0,0,0,1,0,0,y
26773,4430,0,5.6,0,0,62,89,33,3,0,229,115,5,0,0,0,1,0,0,y
26774,4431,0,6.1,0,0,283,93,33,3,0,229,115,5,0,0,0,1,0,0,g
26775,4431,1,6.2,0,0,283,93,34,3,0,229,115,5,1,0,0,0,0,0,g
26776,4431,1,6.3,0,0,62,93,35,3,0,229,115,5,1,0,0,0,0,0,g
26777,4431,0,6.4,0,0,283,93,35,4,1,229,115,5,0,0,0,1,0,0,g
26778,4431,0,6.5,0,0,60,93,35,4,0,229,115,5,0,0,0,1,0,0,g
26779,4431,0,6.6,0,0,60,93,35,4,0,229,115,5,0,0,0,1,0,0,g
26780,4432,0,7.1,0,0,62,92,35,4,0,229,115,5,0,0,0,1,0,0,y
26781,4432,1,7.2,0,0,62,92,36,4,0,229,115,5,1,0,0,0,0,0,y
26782,4432,1,7.3,w,1,60,92,37,4,0,229,115,5,0,0,0,0,0,0,y
26783,4432,1,7.3,0,0,60,92,38,4,0,229,115,5,1,0,0,0,0,0,y
26784,4432,0,7.4,0,0,62,92,38,4,0,229,115,5,0,0,0,1,0,0,y
26785,4432,4,7.5,0,0,62,92,42,4,0,229,115,5,0,0,0,0,1,0,y
26786,4432,1,7.6,0,0,62,92,43,4,0,229,115,5,1,0,0,0,0,0,y
26787,4433,0,8.1,0,0,62,93,43,4,0,229,115,5,0,0,0,1,0,0,g
26788,4433,1,8.2,0,0,62,93,44,4,0,229,115,5,1,0,0,0,0,0,g
26789,4433,4,8.3,0,0,60,93,48,4,0,229,115,5,0,0,0,0,1,0,g
26790,4433,1,8.4,0,0,60,93,49,4,0,229,115,5,1,0,0,0,0,0,g
26791,4433,1,8.5,0,0,62,93,50,4,0,229,115,5,1,0,0,0,0,0,g
26792,4433,1,8.6,0,0,60,93,51,4,0,229,115,5,1,0,0,0,0,0,g
26793,4434,4,9.1,0,0,60,157,55,4,0,229,115,5,0,0,0,0,1,0,y
26794,4434,1,9.2,0,0,60,157,56,4,0,229,115,5,1,0,0,0,0,0,y
26795,4434,0,9.3,0,0,62,157,56,4,0,229,115,5,0,0,0,1,0,0,y
26796,4434,1,9.4,0,0,62,157,57,4,0,229,115,5,1,0,0,0,0,0,y
26797,4434,1,9.5,0,0,60,157,58,4,0,229,115,5,1,0,0,0,0,0,y
26798,4434,4,9.6,0,0,62,157,62,4,0,229,115,5,0,0,0,0,1,0,y
26799,4435,0,10.1,0,0,60,92,62,4,0,229,115,5,0,0,0,1,0,0,g
26800,4435,4,10.2,0,0,60,92,66,4,0,229,115,5,0,0,0,0,1,0,g
26801,4435,0,10.3,0,0,60,92,66,4,0,229,115,5,0,0,0,1,0,0,g
26802,4435,1,10.4,0,0,60,92,67,4,0,229,115,5,1,0,0,0,0,0,g
26803,4435,1,10.5,0,0,62,92,68,4,0,229,115,5,1,0,0,0,0,0,g
26804,4435,4,10.6,0,0,60,92,72,4,0,229,115,5,0,0,0,0,1,0,g
26805,4436,0,11.1,0,0,62,162,72,4,0,229,115,5,0,0,0,1,0,0,y
26806,4436,4,11.2,0,0,62,162,76,4,0,229,115,5,0,0,0,0,1,0,y
26807,4436,4,11.3,0,0,62,162,80,4,0,229,115,5,0,0,0,0,1,0,y
26808,4436,1,11.4,0,0,62,162,81,4,0,229,115,5,1,0,0,0,0,0,y
26809,4436,1,11.5,0,0,60,162,82,4,0,229,115,5,1,0,0,0,0,0,y
26810,4436,4,11.6,0,0,62,162,86,4,0,229,115,5,0,0,0,0,1,0,y
26811,4437,1,12.1,0,0,60,87,87,4,0,229,115,5,1,0,0,0,0,0,g
26812,4437,0,12.2,0,0,62,87,87,4,0,229,115,5,0,0,0,1,0,0,g
26813,4437,1,12.3,0,0,62,87,88,4,0,229,115,5,1,0,0,0,0,0,g
26814,4437,1,12.4,0,0,60,87,89,4,0,229,115,5,1,0,0,0,0,0,g
26815,4437,1,12.5,0,0,62,87,90,4,0,229,115,5,1,0,0,0,0,0,g
26816,4437,4,12.6,0,0,60,87,94,4,0,229,115,5,0,0,0,0,1,0,g
26817,4438,1,13.1,0,0,62,157,95,4,0,229,115,5,1,0,0,0,0,0,y
26818,4438,0,13.2,0,0,60,157,95,4,0,229,115,5,0,0,0,1,0,0,y
26819,4438,1,13.3,0,0,60,157,96,4,0,229,115,5,1,0,0,0,0,0,y
26820,4438,1,13.4,0,0,62,157,97,4,0,229,115,5,1,0,0,0,0,0,y
26821,4438,1,13.5,0,0,60,157,98,4,0,229,115,5,1,0,0,0,0,0,y
26822,4438,1,13.6,0,0,62,157,99,4,0,229,115,5,1,0,0,0,0,0,y
26823,4439,0,14.1,0,0,62,87,99,4,0,229,115,5,0,0,0,1,0,0,g
26824,4439,1,14.2,0,0,62,87,100,4,0,229,115,5,1,0,0,0,0,0,g
26825,4439,1,14.3,0,0,60,87,101,4,0,229,115,5,1,0,0,0,0,0,g
26826,4439,0,14.4,0,0,62,87,101,4,0,229,115,5,0,0,0,1,0,0,g
26827,4439,1,14.5,w,1,62,87,102,4,0,229,115,5,0,0,0,0,0,0,g
26828,4439,4,14.5,0,0,62,87,106,4,0,229,115,5,0,0,0,0,1,0,g
26829,4439,1,14.6,0,0,62,87,107,4,0,229,115,5,1,0,0,0,0,0,g
26830,4440,0,15.1,0,0,62,89,107,4,0,229,115,5,0,0,0,1,0,0,y
26831,4440,1,15.2,0,0,62,89,108,4,0,229,115,5,1,0,0,0,0,0,y
26832,4440,1,15.3,0,0,60,89,109,4,0,229,115,5,1,0,0,0,0,0,y
26833,4440,1,15.4,0,0,62,89,110,4,0,229,115,5,1,0,0,0,0,0,y
26834,4440,1,15.5,0,0,60,89,111,4,0,229,115,5,1,0,0,0,0,0,y
26835,4440,4,15.6,0,0,62,89,115,4,0,229,115,5,0,0,0,0,1,0,y
26836,4441,0,16.1,0,0,60,93,115,5,1,229,115,5,0,0,0,1,0,0,g
26837,4441,0,16.2,0,0,285,93,115,5,0,229,115,5,0,0,0,1,0,0,g
26838,4441,4,16.3,0,0,285,93,119,5,0,229,115,5,0,0,0,0,1,0,g
26839,4441,0,16.4,0,0,285,93,119,5,0,229,115,5,0,0,0,1,0,0,g
26840,4441,1,16.5,0,0,285,93,120,5,0,229,115,5,1,0,0,0,0,0,g
26841,4441,1,16.6,0,0,62,93,121,5,0,229,115,5,1,0,0,0,0,0,g
26842,4442,1,17.1,0,0,62,162,122,5,0,229,115,5,1,0,0,0,0,0,y
26843,4442,3,17.2,0,0,285,162,125,5,0,229,115,5,0,0,1,0,0,0,y
26844,4442,1,17.3,0,0,62,162,126,5,0,229,115,5,1,0,0,0,0,0,y
26845,4442,0,17.4,0,0,285,162,126,5,0,229,115,5,0,0,0,1,0,0,y
26846,4442,1,17.5,0,0,285,162,127,5,0,229,115,5,1,0,0,0,0,0,y
26847,4442,1,17.6,0,0,62,162,128,5,0,229,115,5,1,0,0,0,0,0,y
26848,4443,0,18.1,0,0,62,89,128,6,1,229,115,5,0,0,0,1,0,0,g
26849,4443,0,18.2,0,0,286,89,128,6,0,229,115,5,0,0,0,1,0,0,g
26850,4443,0,18.3,0,0,286,89,128,6,0,229,115,5,0,0,0,1,0,0,g
26851,4443,4,18.4,0,0,286,89,132,6,0,229,115,5,0,0,0,0,1,0,g
26852,4443,1,18.5,0,0,286,89,133,6,0,229,115,5,1,0,0,0,0,0,g
26853,4443,1,18.6,0,0,285,89,134,6,0,229,115,5,1,0,0,0,0,0,g
26854,4444,6,19.1,0,0,285,162,140,6,0,229,115,5,0,0,0,0,0,1,y
26855,4444,1,19.2,0,0,285,162,141,6,0,229,115,5,1,0,0,0,0,0,y
26856,4444,4,19.3,0,0,286,162,145,6,0,229,115,5,0,0,0,0,1,0,y
26857,4444,0,19.4,0,0,286,162,145,6,0,229,115,5,0,0,0,1,0,0,y
26858,4444,4,19.5,0,0,286,162,149,6,0,229,115,5,0,0,0,0,1,0,y
26859,4444,4,19.6,0,0,286,162,153,6,0,229,115,5,0,0,0,0,1,0,y
26860,4445,4,0.1,0,0,88,249,4,0,0,230,115,5,0,0,0,0,1,0,g
26861,4445,0,0.2,0,0,88,249,4,0,0,230,115,5,0,0,0,1,0,0,g
26862,4445,1,0.3,0,0,88,249,5,0,0,230,115,5,1,0,0,0,0,0,g
26863,4445,1,0.4,0,0,194,249,6,0,0,230,115,5,1,0,0,0,0,0,g
26864,4445,0,0.5,0,0,88,249,6,1,1,230,115,5,0,0,0,1,0,0,g
26865,4445,0,0.6,0,0,222,249,6,1,0,230,115,5,0,0,0,1,0,0,g
26866,4446,0,1.1,0,0,194,234,6,1,0,230,115,5,0,0,0,1,0,0,y
26867,4446,4,1.2,0,0,194,234,10,1,0,230,115,5,0,0,0,0,1,0,y
26868,4446,1,1.3,0,0,194,234,11,1,0,230,115,5,1,0,0,0,0,0,y
26869,4446,1,1.4,0,0,222,234,12,1,0,230,115,5,1,0,0,0,0,0,y
26870,4446,4,1.5,0,0,194,234,16,1,0,230,115,5,0,0,0,0,1,0,y
26871,4446,4,1.6,0,0,194,234,20,1,0,230,115,5,0,0,0,0,1,0,y
26872,4447,0,2.1,0,0,222,249,20,1,0,230,115,5,0,0,0,1,0,0,g
26873,4447,0,2.2,0,0,222,249,20,1,0,230,115,5,0,0,0,1,0,0,g
26874,4447,1,2.3,0,0,222,249,21,1,0,230,115,5,1,0,0,0,0,0,g
26875,4447,4,2.4,0,0,194,249,25,1,0,230,115,5,0,0,0,0,1,0,g
26876,4447,1,2.5,n,1,194,249,26,1,0,230,115,5,0,0,0,1,0,0,g
26877,4447,4,2.5,0,0,194,249,30,1,0,230,115,5,0,0,0,0,1,0,g
26878,4447,1,2.6,0,0,194,249,31,1,0,230,115,5,1,0,0,0,0,0,g
26879,4448,0,3.1,0,0,194,283,31,2,1,230,115,5,0,0,0,1,0,0,y
26880,4448,0,3.2,0,0,87,283,31,2,0,230,115,5,0,0,0,1,0,0,y
26881,4448,0,3.3,0,0,87,283,31,2,0,230,115,5,0,0,0,1,0,0,y
26882,4448,0,3.4,0,0,87,283,31,2,0,230,115,5,0,0,0,1,0,0,y
26883,4448,4,3.5,0,0,87,283,35,2,0,230,115,5,0,0,0,0,1,0,y
26884,4448,0,3.6,0,0,87,283,35,2,0,230,115,5,0,0,0,1,0,0,y
26885,4449,0,4.1,0,0,222,62,35,2,0,230,115,5,0,0,0,1,0,0,g
26886,4449,0,4.2,0,0,222,62,35,2,0,230,115,5,0,0,0,1,0,0,g
26887,4449,1,4.3,0,0,222,62,36,2,0,230,115,5,1,0,0,0,0,0,g
26888,4449,1,4.4,0,0,87,62,37,2,0,230,115,5,1,0,0,0,0,0,g
26889,4449,1,4.5,0,0,222,62,38,2,0,230,115,5,1,0,0,0,0,0,g
26890,4449,1,4.6,0,0,87,62,39,2,0,230,115,5,1,0,0,0,0,0,g
26891,4450,0,5.1,0,0,87,283,39,2,0,230,115,5,0,0,0,1,0,0,y
26892,4450,0,5.2,0,0,87,283,39,2,0,230,115,5,0,0,0,1,0,0,y
26893,4450,0,5.3,0,0,87,283,39,2,0,230,115,5,0,0,0,1,0,0,y
26894,4450,1,5.4,0,0,87,283,40,2,0,230,115,5,1,0,0,0,0,0,y
26895,4450,1,5.5,0,0,222,283,41,2,0,230,115,5,1,0,0,0,0,0,y
26896,4450,0,5.6,0,0,87,283,41,2,0,230,115,5,0,0,0,1,0,0,y
26897,4451,1,6.1,0,0,222,62,42,2,0,230,115,5,1,0,0,0,0,0,g
26898,4451,1,6.2,0,0,87,62,43,2,0,230,115,5,1,0,0,0,0,0,g
26899,4451,1,6.3,0,0,222,62,44,2,0,230,115,5,1,0,0,0,0,0,g
26900,4451,1,6.4,0,0,87,62,45,2,0,230,115,5,1,0,0,0,0,0,g
26901,4451,1,6.5,0,0,222,62,46,2,0,230,115,5,1,0,0,0,0,0,g
26902,4451,1,6.6,0,0,87,62,47,2,0,230,115,5,1,0,0,0,0,0,g
26903,4452,1,7.1,0,0,87,283,48,2,0,230,115,5,1,0,0,0,0,0,y
26904,4452,4,7.2,0,0,222,283,52,2,0,230,115,5,0,0,0,0,1,0,y
26905,4452,0,7.3,0,0,222,283,52,3,1,230,115,5,0,0,0,1,0,0,y
26906,4452,1,7.4,0,0,287,283,53,3,0,230,115,5,1,0,0,0,0,0,y
26907,4452,1,7.5,0,0,87,283,54,3,0,230,115,5,1,0,0,0,0,0,y
26908,4452,0,7.6,0,0,287,283,54,3,0,230,115,5,0,0,0,1,0,0,y
26909,4453,0,8.1,0,0,87,146,54,3,0,230,115,5,0,0,0,1,0,0,g
26910,4453,4,8.2,0,0,87,146,58,3,0,230,115,5,0,0,0,0,1,0,g
26911,4453,0,8.3,0,0,87,146,58,3,0,230,115,5,0,0,0,1,0,0,g
26912,4453,6,8.4,0,0,87,146,64,3,0,230,115,5,0,0,0,0,0,1,g
26913,4453,1,8.5,0,0,87,146,65,3,0,230,115,5,1,0,0,0,0,0,g
26914,4453,1,8.6,0,0,287,146,66,3,0,230,115,5,1,0,0,0,0,0,g
26915,4454,1,9.1,0,0,287,234,67,3,0,230,115,5,1,0,0,0,0,0,y
26916,4454,0,9.2,0,0,87,234,67,3,0,230,115,5,0,0,0,1,0,0,y
26917,4454,1,9.3,0,0,87,234,68,3,0,230,115,5,1,0,0,0,0,0,y
26918,4454,0,9.4,0,0,287,234,68,4,1,230,115,5,0,0,0,1,0,0,y
26919,4454,4,9.5,0,0,157,234,72,4,0,230,115,5,0,0,0,0,1,0,y
26920,4454,0,9.6,0,0,157,234,72,4,0,230,115,5,0,0,0,1,0,0,y
26921,4455,4,10.1,0,0,87,286,76,4,0,230,115,5,0,0,0,0,1,0,g
26922,4455,0,10.2,0,0,87,286,76,4,0,230,115,5,0,0,0,1,0,0,g
26923,4455,4,10.3,0,0,87,286,80,4,0,230,115,5,0,0,0,0,1,0,g
26924,4455,6,10.4,0,0,87,286,86,4,0,230,115,5,0,0,0,0,0,1,g
26925,4455,1,10.5,0,0,87,286,87,4,0,230,115,5,1,0,0,0,0,0,g
26926,4455,1,10.6,0,0,157,286,88,4,0,230,115,5,1,0,0,0,0,0,g
26927,4456,0,11.1,0,0,157,234,88,4,0,230,115,5,0,0,0,1,0,0,y
26928,4456,1,11.2,0,0,157,234,89,4,0,230,115,5,1,0,0,0,0,0,y
26929,4456,1,11.3,0,0,87,234,90,4,0,230,115,5,1,0,0,0,0,0,y
26930,4456,4,11.4,0,0,157,234,94,4,0,230,115,5,0,0,0,0,1,0,y
26931,4456,0,11.5,0,0,157,234,94,5,1,230,115,5,0,0,0,1,0,0,y
26932,4456,4,11.6,0,0,94,234,98,5,0,230,115,5,0,0,0,0,1,0,y
26933,4457,1,12.1,0,0,87,146,99,5,0,230,115,5,1,0,0,0,0,0,g
26934,4457,6,12.2,0,0,94,146,105,5,0,230,115,5,0,0,0,0,0,1,g
26935,4457,0,12.3,0,0,94,146,105,5,0,230,115,5,0,0,0,1,0,0,g
26936,4457,1,12.4,0,0,94,146,106,5,0,230,115,5,1,0,0,0,0,0,g
26937,4457,0,12.5,0,0,87,146,106,5,0,230,115,5,0,0,0,1,0,0,g
26938,4457,0,12.6,0,0,87,146,106,5,0,230,115,5,0,0,0,1,0,0,g
26939,4458,1,13.1,0,0,94,286,107,5,0,230,115,5,1,0,0,0,0,0,y
26940,4458,6,13.2,0,0,87,286,113,5,0,230,115,5,0,0,0,0,0,1,y
26941,4458,1,13.3,0,0,87,286,114,5,0,230,115,5,1,0,0,0,0,0,y
26942,4458,6,13.4,0,0,94,286,120,5,0,230,115,5,0,0,0,0,0,1,y
26943,4458,0,13.5,0,0,94,286,120,6,1,230,115,5,0,0,0,1,0,0,y
26944,4458,6,13.6,0,0,162,286,126,6,0,230,115,5,0,0,0,0,0,1,y
26945,4459,0,14.1,0,0,87,249,126,6,0,230,115,5,0,0,0,1,0,0,g
26946,4459,1,14.2,0,0,87,249,127,6,0,230,115,5,1,0,0,0,0,0,g
26947,4459,1,14.3,0,0,162,249,128,6,0,230,115,5,1,0,0,0,0,0,g
26948,4459,1,14.4,0,0,87,249,129,6,0,230,115,5,1,0,0,0,0,0,g
26949,4459,6,14.5,0,0,162,249,135,6,0,230,115,5,0,0,0,0,0,1,g
26950,4459,1,14.6,0,0,162,249,136,6,0,230,115,5,1,0,0,0,0,0,g
26951,4460,1,15.1,0,0,162,283,137,6,0,230,115,5,1,0,0,0,0,0,y
26952,4460,0,15.2,0,0,87,283,137,6,0,230,115,5,0,0,0,1,0,0,y
26953,4460,1,15.3,0,0,87,283,138,6,0,230,115,5,1,0,0,0,0,0,y
26954,4460,1,15.4,0,0,162,283,139,6,0,230,115,5,1,0,0,0,0,0,y
26955,4460,0,15.5,0,0,87,283,139,6,0,230,115,5,0,0,0,1,0,0,y
26956,4460,1,15.6,0,0,87,283,140,6,0,230,115,5,1,0,0,0,0,0,y
26957,4461,0,16.1,0,0,87,62,140,7,1,230,115,5,0,0,0,1,0,0,g
26958,4461,0,16.2,0,0,89,62,140,7,0,230,115,5,0,0,0,1,0,0,g
26959,4461,1,16.3,0,0,89,62,141,7,0,230,115,5,1,0,0,0,0,0,g
26960,4461,0,16.4,0,0,162,62,141,7,0,230,115,5,0,0,0,1,0,0,g
26961,4461,1,16.5,0,0,162,62,142,7,0,230,115,5,1,0,0,0,0,0,g
26962,4461,1,16.6,0,0,89,62,143,7,0,230,115,5,1,0,0,0,0,0,g
26963,4462,0,17.1,0,0,89,234,143,7,0,230,115,5,0,0,0,1,0,0,y
26964,4462,2,17.2,0,0,89,234,145,7,0,230,115,5,0,1,0,0,0,0,y
26965,4462,1,17.3,0,0,89,234,146,7,0,230,115,5,1,0,0,0,0,0,y
26966,4462,4,17.4,0,0,162,234,150,7,0,230,115,5,0,0,0,0,1,0,y
26967,4462,1,17.5,0,0,162,234,151,7,0,230,115,5,1,0,0,0,0,0,y
26968,4462,1,17.6,0,0,89,234,152,7,0,230,115,5,1,0,0,0,0,0,y
26969,4463,0,18.1,0,0,89,62,152,8,1,230,115,5,0,0,0,1,0,0,g
26970,4463,0,18.2,0,0,93,62,152,9,1,230,115,5,0,0,0,1,0,0,g
26971,4463,4,18.3,0,0,92,62,156,9,0,230,115,5,0,0,0,0,1,0,g
26972,4464,6,0.1,0,0,71,10,6,0,0,231,116,5,0,0,0,0,0,1,y
26973,4464,0,0.2,0,0,71,10,6,0,0,231,116,5,0,0,0,1,0,0,y
26974,4464,0,0.3,0,0,71,10,6,0,0,231,116,5,0,0,0,1,0,0,y
26975,4464,0,0.4,0,0,71,10,6,1,1,231,116,5,0,0,0,1,0,0,y
26976,4464,0,0.5,0,0,197,10,6,1,0,231,116,5,0,0,0,1,0,0,y
26977,4464,0,0.6,0,0,197,10,6,1,0,231,116,5,0,0,0,1,0,0,y
26978,4465,0,1.1,0,0,237,169,6,1,0,231,116,5,0,0,0,1,0,0,y
26979,4465,0,1.2,0,0,237,169,6,1,0,231,116,5,0,0,0,1,0,0,y
26980,4465,6,1.3,0,0,237,169,12,1,0,231,116,5,0,0,0,0,0,1,y
26981,4465,1,1.4,0,0,237,169,13,1,0,231,116,5,1,0,0,0,0,0,y
26982,4465,6,1.5,0,0,197,169,19,1,0,231,116,5,0,0,0,0,0,1,y
26983,4465,1,1.6,0,0,197,169,20,1,0,231,116,5,1,0,0,0,0,0,y
26984,4466,0,2.1,0,0,197,10,20,1,0,231,116,5,0,0,0,1,0,0,y
26985,4466,0,2.2,0,0,197,10,20,1,0,231,116,5,0,0,0,1,0,0,y
26986,4466,0,2.3,0,0,197,10,20,1,0,231,116,5,0,0,0,1,0,0,y
26987,4466,1,2.4,0,0,197,10,21,1,0,231,116,5,1,0,0,0,0,0,y
26988,4466,0,2.5,0,0,237,10,21,1,0,231,116,5,0,0,0,1,0,0,y
26989,4466,0,2.6,0,0,237,10,21,1,0,231,116,5,0,0,0,1,0,0,y
26990,4467,0,3.1,0,0,197,169,21,1,0,231,116,5,0,0,0,1,0,0,y
26991,4467,0,3.2,0,0,197,169,21,1,0,231,116,5,0,0,0,1,0,0,y
26992,4467,0,3.3,0,0,197,169,21,1,0,231,116,5,0,0,0,1,0,0,y
26993,4467,0,3.4,0,0,197,169,21,2,1,231,116,5,0,0,0,1,0,0,y
26994,4467,0,3.5,0,0,72,169,21,2,0,231,116,5,0,0,0,1,0,0,y
26995,4467,0,3.6,0,0,72,169,21,2,0,231,116,5,0,0,0,1,0,0,y
26996,4468,2,4.1,0,0,237,10,23,2,0,231,116,5,0,1,0,0,0,0,y
26997,4468,1,4.2,0,0,237,10,24,2,0,231,116,5,1,0,0,0,0,0,y
26998,4468,0,4.3,0,0,72,10,24,2,0,231,116,5,0,0,0,1,0,0,y
26999,4468,0,4.4,0,0,72,10,24,2,0,231,116,5,0,0,0,1,0,0,y
27000,4468,1,4.5,0,0,72,10,25,2,0,231,116,5,1,0,0,0,0,0,y
27001,4468,1,4.6,0,0,237,10,26,2,0,231,116,5,1,0,0,0,0,0,y
27002,4469,0,5.1,0,0,237,14,26,2,0,231,116,5,0,0,0,1,0,0,y
27003,4469,0,5.2,0,0,237,14,26,2,0,231,116,5,0,0,0,1,0,0,y
27004,4469,1,5.3,0,0,237,14,27,2,0,231,116,5,1,0,0,0,0,0,y
27005,4469,1,5.4,0,0,72,14,28,2,0,231,116,5,1,0,0,0,0,0,y
27006,4469,1,5.5,0,0,237,14,29,2,0,231,116,5,1,0,0,0,0,0,y
